# Bar-Matthews et al. 2003 Speleothem Stable Isotope Data, Soreq and Peqiin Caves, Israel
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5423
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-cave-5423.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Speleothems
#
# Dataset_DOI: 10.25921/8a4v-ac50
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource:  https://www.ncei.noaa.gov/pub/data/paleo/speleothem/israel/soreq_2003-noaa.txt
#   Data_Download_Description: NOAA Template File; Stable Isotope Data
#
#--------------------
# Contribution_Date
#   Date: 2003-09-15
#--------------------
# File_Last_Modified_Date
#   Date: 2025-12-04
#--------------------
# Title
#   Study_Name: Bar-Matthews et al. 2003 Speleothem Stable Isotope Data, Soreq and Peqiin Caves, Israel
#--------------------
# Investigators
#   Investigators: Bar-Matthews, M.(https://orcid.org/0000-0001-8373-5341); Ayalon, A.; Gilmour, M.; Matthews, A.; Hawkesworth, C.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oxygen and carbon stable isotope data from 2 cave speleothems in central Israel. Soreq Cave: 31.45N, 35.03E, Judean Mountains, surface elevation 400m, cave depth 10-50m below surface. Peqiin Cave: 32.58N, 35.19E, Upper Galilee Mountains, surface elevation 650m, cave depth 10-30m below surface.
#--------------------
# Publication
#   Authors: Miryam Bar-Matthews, Avner Ayalon, Mabs Gilmour, Alan Matthews, Chris J. Hawkesworth
#   Journal_Name: Geochimica et Cosmochimica Acta
#   Published_Title: Sea-land oxygen isotopic relationships from planktonic foraminifera and speleothems in the Eastern Mediterranean region and their implication for paleorainfall during interglacial intervals
#   Published_Date_or_Year: 2003
#   Volume: 67
#   Pages: 3181-3199
#   Issue: 17
#   Report_Number: 
#   DOI: 10.1016/S0016-7037(02)01031-1
#   Full_Citation:
#   Abstract: The oxygen and carbon stable isotope compositions of cave speleothems provide a powerful method for understanding continental climate change. Here, we examine the question of the regionality of this isotopic record and its linkage with the marine isotopic record in the Eastern Mediterranean (EM) region. The study presents a new, accurately dated 250-kyr d18O and d13C record determined from speleothems of the Peqiin Cave, Northern Israel. Its comparison with the continuous 185-kyr isotopic record of the Soreq Cave speleothems from Central Israel reveals striking similarities. Thus, a strong regional climatic signal, brought about by variations in temperature and rainfall amount, is reflected in both cave records. Low d18O minima in the Peqiin profile for the last 250- to 185-kyr period (interglacial marine isotopic stage 7) match the timing of sapropels 9 to 7 and are indicative of high rainfall in the EM region at these times. The combined Soreq and Peqiin d18O record for the last 250 kyr excellently matches the published Globigerinoides ruber (G. ruber) marine d18O record for the EM Sea, with the isotopic compositional difference G.ruber-speleothems remaining relatively constant at -5.6 +/- 0.7 per mil, thus establishing for the first time a robust, exploitable link between the land and the marine isotopic records. The correspondence of low d18O speleothem values and high cave water stands with low G. ruber d18O values during interglacial sapropel events indicates that these periods were characterized by enhanced rainfall in the EM land and sea regions. By use of sea surface temperatures derived from alkenone data as a proxy for land temperatures at the Soreq Cave, we calculate the paleorainfall d18O values and its amounts. Maximum rainfall and lowest temperature conditions occurred at the beginning of the sapropel events and were followed by decrease in rainfall and increase in temperatures, leading to arid conditions. The record for the last 7000 yr shows a trend toward increasing aridity and agrees well with climatic and archeological data from North Africa and the Middle East.
#--------------------
#   Authors: Bar-Matthews, M., A. Ayalon, and A. Kaufman
#   Journal_Name: Quaternary Research
#   Published_Title: Late Quaternary Paleoclimate in the Eastern Mediterranean Region from Stable Isotope Analysis of Speleothems at Soreq Cave, Israel
#   Published_Date_or_Year: 1997
#   Volume: 47
#   Pages: 155-168
#   Issue: 2
#   Report_Number: 
#   DOI: 10.1006/qres.1997.1883
#   Full_Citation:
#   Abstract: The eastern Mediterranean continental paleoclimate during the past 25,000 years was determined by a high-resolution petrographic, stable isotopic, and age study of speleothems from Soreq Cave, Israel. δ18O–δ13C trends indicate that all speleothems older than 7000 yr formed under conditions that differ from those of today. The period from 25,000 to 17,000 yr B.P. was characterized by the highest δ18O and δ13C values, which indicate deposition at temperatures of 12°–16°C, annual rainfall of 300–450 mm, and vegetation typical of a mixed C3–C4type. From 17,000 to 10,000 yr B.P. (deglaciation in northern Europe) δ18O values dropped progressively, correlative with warming (2°–3°C) and a gradual increase in precipitation. A simultaneous decrease in δ13C gives a range expected for C3-type vegetation. This period also shows significant δ18O and δ13C “spikes” which are correlatable with global events (e.g., Heinrich events and the Younger Dryas Stade). The speleothems that grew between 10,000 and 7000 yr B.P. have a unique petrography showing irregular thin laminae of various colors and much detritus. They have the lowest δ18O (corresponding to ~1000 mm rain) coupled with the highest δ13C (caused by flooding events which stripped the soil cover). From 7000 to 1000 yr B.P. conditions became closer to those of today. This study demonstrates that global events which were recognized in Northern Europe and North Africa are also evident in the eastern Mediterranean and are reflected principally by large changes in the rainfall rate.
#--------------------
#   Authors: Bar-Matthews, M., A. Ayalon, A. Kaufman, and G.J. Wasserburg
#   Journal_Name: Earth and Planetary Science Letters
#   Published_Title: The Eastern Mediterranean paleoclimate as a reflection of regional events: Soreq cave, Israel
#   Published_Date_or_Year: 1999
#   Volume: 166
#   Pages: 85-95
#   Issue: 1-2
#   Report_Number: 
#   DOI: 10.1016/S0012-821X(98)00275-1
#   Full_Citation:
#   Abstract: The climate of the Eastern Mediterranean region of the last 60 ky was determined by a high resolution study of the oxygen and carbon isotopic composition (1500 measurement pairs) of speleothems from the Soreq cave, Israel, with chronology provided by 53 precise 230Th–234U (TIMS) ages. The high precision of the speleothem TIMS ages permits us to determine the timing of regional climatic events in the Eastern Mediterranean region and to see if they correlate with global events. During the period from 60 to 17 ky, the δ18O and δ13C values were generally 2–2.5‰ higher than during the period from 17 ky to present. This is consistent with the climatic transition from glacial to interglacial. Within the 60 to 17 ky period, the Soreq cave stable isotope profile includes four cold peaks (at 46, 35, 25 and 19 ky) and 2 warm peaks (at 54 and 36 ky). In addition, the period <17 ky has two more cold peaks at 16.5 and from 13.2 to 11.4 ky. The ages of four of the six cold peaks correlate well with the ages of three Heinrich events (H1, H2, H5) and with the age of the Younger Dryas. However, the other two Heinrich events are not reflected in the Soreq cave record. Several other isotope peaks which appear during the last 7 ky are contemporaneous with regional climatic events in the Middle East and North Africa.# # In addition to the drop in δ18O and δ13C observed between the last glacial and the Holocene, sharp simultaneous drops in (234U/238U)0 ratios, Sr concentrations and in 87Sr/86Sr are also observed, suggesting that the latter are climate related. These variations are interpreted in terms of major changes in the temperature, the mean annual rainfall and its isotopic composition, the isotopic composition of the Mediterranean vapor source, the soil moisture conditions, and in the mixing proportions of sources with different 87Sr/86Sr ratios (sea spray, dust particles and dolomitic host rock).
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Israel Science Foundation
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Soreq Cave
#   Location: Israel
#   Northernmost_Latitude: 31.8
#   Southernmost_Latitude: 31.8
#   Easternmost_Longitude: 35.0
#   Westernmost_Longitude: 35.0
#   Elevation_m: 400
#--------------------
# Data_Collection
#   Collection_Name: Soreq Cave composite
#   First_Year: 184000
#   Last_Year: 0
#   Time_Unit: cal yr BP
#   Core_Length_m:
#   Parameter_Keywords: carbon isotopes, oxygen isotopes
#   Notes: Samples from 20 different stalagmites and stalactites from various locations within the cave
#--------------------
# Chronology_Information
# Chronology:
#--------------------
# Variables
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables list, one per line, shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_calkaBP	age,,,calendar kiloyear before present,,speleothems,,,N,
## d18O_vpdb	delta 18O,calcium carbonate,,per mil VPDB,,speleothems,raw,isotope ratio mass spectrometry,N,
## d13C_vpdb	delta 13C,calcium carbonate,,per mil VPDB,,speleothems,raw,isotope ratio mass spectrometry,N,
#--------------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values:
age_calkaBP	d18O_vpdb	d13C_vpdb
96.1	-4.16	-10.54
96.4	-4.28	-11.52
96.8	-4.2	-11.2
97.1	-4.15	-10.65
97.5	-4.29	-10.83
97.9	-4.2	-10.41
98.2	-4.43	-10.79
98.6	-4.1	-10.08
98.9	-4.41	-10.57
99.3	-4.23	-11.17
99.6	-4.24	-10.81
100	-4.14	-10.19
100.09	-4.1	-10.18
100.18	-4.27	-10.92
100.21	-5.5	-10.89
100.34	-5.57	-11.86
100.46	-4.73	-11.51
100.59	-4.51	-11.07
100.72	-4.75	-12
100.84	-4.9	-12.04
100.97	-5.48	-11.98
101.1	-5.73	-12.11
101.22	-5.49	-11.53
101.35	-5.65	-11.58
101.48	-5.78	-11.38
101.6	-5.93	-11.53
101.73	-6.23	-11.26
101.86	-5.71	-11.67
101.98	-5.79	-11.6
102.11	-5.41	-10.94
102.24	-5.33	-11.04
102.36	-5.44	-11.47
102.49	-5.37	-10.86
102.62	-5.69	-11.48
102.74	-5.49	-11.47
102.87	-6.01	-12.35
103	-6	-12.58
103.12	-5.43	-12.39
103.25	-5.32	-12.26
103.38	-5.5	-12.72
103.5	-5.47	-12.78
103.63	-4.82	-12.72
103.76	-5.02	-12.74
103.89	-4.84	-12.6
104.16	-4.7	-12.4
104.42	-4.71	-11.59
104.69	-4.88	-12.16
104.95	-4.9	-11.95
105.22	-4.62	-12.23
105.48	-4.2	-12.43
105.74	-5.19	-11.94
106	-5.1	-11.79
106.27	-6.44	-12
106.54	-6.95	-12.73
106.8	-6.99	-12.84
107.06	-5.92	-12.58
107.33	-6.15	-12.8
107.59	-5.51	-13
107.86	-5.51	-13.01
108.12	-5.43	-12.97
108.39	-5.16	-12.85
108.65	-5.31	-12.88
108.91	-4.91	-12.59
109.18	-4.66	-12.05
109.44	-4.45	-12.12
109.92	-4.71	-11.71
110.5	-4.74	-11.79
111.08	-4.84	-11.87
111.67	-4.82	-11.72
112.65	-4.58	-11.54
112.83	-4.56	-11.37
113.42	-4.71	-11.55
114.14	-4.66	-11.17
114.2	-4.63	-11.86
114.26	-4.87	-12.4
114.31	-4.82	-12.32
114.37	-4.71	-12.1
114.43	-4.95	-12.29
114.49		
114.55	-4.93	-12.25
114.61	-4.7	-11.58
114.66	-4.68	-11.57
114.72	-4.88	-11.65
114.78	-4.76	-11.75
114.84	-4.78	-11.67
114.9	-4.85	-11.83
114.96	-4.87	-11.56
115.01	-4.97	-11.81
115.07	-5.09	-11.98
115.13	-4.81	-11.83
115.19	-5.01	-11.68
115.25	-4.8	-11.54
115.31	-4.95	-12.22
115.36	-5.14	-12.4
115.42	-5.05	-11.86
115.48	-5.17	-12.05
115.54	-5.06	-11.75
115.6	-5.04	-11.82
115.67	-5.06	-11.87
115.71	-5.06	-11.82
115.77	-4.9	-11.91
115.83	-5.08	-12.02
115.89	-4.99	-11.78
115.95	-5.03	-11.96
116	-4.89	-11.75
116.06	-4.89	-11.84
116.12	-4.5	-11.61
116.18	-4.85	-11.8
116.24	-4.89	-11.92
116.3	-4.91	-11.9
116.35	-5	-11.63
116.41	-5.13	-11.9
116.47	-5.1	-11.64
116.53	-4.98	-11.5
116.59	-5.17	-11.72
116.65	-5.19	-11.71
116.7	-5.06	-11.5
116.76	-5.07	-11.89
116.82	-5.07	-12.06
116.88	-5.15	-11.87
116.94	-5.14	-11.91
117	-5.24	-12.31
117.05	-5.2	-12.2
117.11	-5.21	-11.62
117.17	-5.15	-11.7
117.23	-5.13	-11.2
117.29	-5.2	-11.61
117.35	-5.11	-11.24
117.4	-5.23	-11.49
117.46	-5.25	-11.91
117.52	-5.24	-11.79
117.58	-5.15	-11.69
117.64	-5.13	-11.72
117.7	-5.22	-11.57
117.74	-5.21	-11.57
117.81	-5.06	-11.26
117.87	-5.1	-11.33
117.93	-5.35	-11.4
117.99	-5.34	-11.42
118.05	-5.32	-11.45
118.1	-5.21	-11.36
118.17	-5.04	-11.2
118.22	-5.17	-11.35
118.28	-5.37	-11.35
118.34	-5.46	-11.26
118.4	-5.4	-11.25
118.45	-5.42	-11.32
118.51	-5.39	-11.15
118.57	-5.23	-11.22
118.63	-5.1	-11.14
118.69	-5.14	-11.36
118.75	-4.99	-11.4
119.5	-7	-5.6
120	-7.01	-5.59
120.5	-7.8	-3.48
120.97	-7.63	-4.45
121.6	-8.04	-2.53
122.3	-8.15	-1.59
122.9	-7.96	-2.25
123.5	-8.3	-1.89
124.2	-8.24	-2.18
124.8	-8.34	-2.15
125.5	-8.29	-2.18
126.1	-8.29	-1.98
126.7	-8.25	-1.86
127.4	-7.85	-3.8
128	-7.64	-3.86
128	-7.21	-4.87
128.06	-7.55	-4.67
128.13	-7.19	-7.12
128.19	-6.23	-11.23
128.25	-6.41	-12.05
128.31	-6.24	-12.39
128.38	-5.67	-12.34
128.44	-5.86	-12.51
128.5	-5.7	-12.46
128.56	-5.3	-11.05
128.63	-5.2	-11.48
128.69	-5.36	-11.4
128.75	-5.43	-11.54
128.81	-5.65	-12.25
128.88	-5.44	-12.18
129	-5.69	-12.4
129.48	-5.77	-12.51
129.9	-5.66	-13.05
130.3	-5.41	-12.27
130.75	-5.4	-12.65
131.17	-5.6	-12.56
131.59	-5.44	-12.31
132	-5.15	-11.98
132.4	-4.77	-12.02
132.87	-5.57	-12.64
133.29	-5.23	-12.48
133.71	-5.5	-12.68
134.13	-5.3	-12.55
134.56	-5.01	-11.86
		
134.57	-4.8	-10.36
134.6	-4.75	-10.78
134.75	-4.79	-10.52
134.9	-5.36	-11.31
135.05	-4.6	-10.66
135.2	-4.39	-10.57
135.35	-3.79	-10.2
135.5	-3.74	-10.33
135.65	-3.65	-10.76
135.8	-3.18	-10.13
135.95	-3.54	-11.01
136.1	-3.28	-10.69
136.25	-3.29	-10.6
136.4	-3.39	-10.82
136.55	-3.52	-10.97
136.7	-3.18	-10.75
136.85	-3.24	-11.05
137	-3.51	-11.27
137.15	-3.57	-10.88
137.3	-3.75	-11.55
137.45	-3.58	-11.44
137.6	-3.59	-11.48
137.75	-3.72	-11.54
137.9	-3.67	-11.48
138.05	-3.51	-11.25
138.2	-3.78	-11.27
138.35	-3.9	-11.31
138.5	-3.27	-10.6
138.65	-3.39	-10.45
138.8	-3.3	-10.41
138.95	-3.16	-10.66
139.1	-3.52	-10.76
139.25	-3.39	-10.77
139.4	-3.38	-10.99
139.55	-3.15	-10.94
139.7	-3.39	-10.44
139.85	-3.26	-10.36
140	-2.97	-10.62
140.15	-2.91	-10.74
140.3	-3.67	-10.98
140.45	-3.55	-10.04
140.6	-3.31	-10.36
140.7	-3.09	-10.47
140.8	-3.4	-10.77
140.9	-3.29	-10.5
141	-3.46	-10.35
141.1	-3.43	-10
141.2	-3.2	-10.12
141.3	-3.13	-10.24
141.4	-3.21	-10.8
141.5	-3.21	-11.06
141.6	-3.24	-10.91
141.7	-3.24	-10.91
141.8	-3.58	-11.31
141.9	-3.46	-11.45
142	-3.4	-11.11
142.1	-3.31	-10.55
142.2	-3.41	-11
142.3	-3.55	-11.23
142.4	-3.47	-11.01
142.5	-3.52	-10.58
142.6	-3.75	-10.62
142.7	-3.77	-10.68
142.8	-3.9	-10.52
142.9	-4.05	-10.76
143	-4.07	-10.51
143.1	-4.01	-10.57
143.2	-4.17	-10.5
143.3	-4.14	-10.52
143.4	-3.99	-10.8
143.5	-4.04	-10.98
143.6	-4.14	-10.92
143.7	-4.38	-10.86
143.8	-4.41	-10.96
143.9	-4.29	-10.58
144	-4.78	-10.68
144.1	-5.15	-10.78
144.2	-4.82	-10.76
144.3	-4.89	-10.22
144.4	-4.86	-10.77
144.5	-4.8	-10.86
144.6	-5.01	-10.98
144.7	-5.07	-10.89
144.9	-5.11	-10.92
145	-4.88	-10.91
145.2	-4.71	
145.35		
145.5	-4.38	-10.18
145.65	-4.42	-10.82
145.8	-4.12	-10.62
145.93	-4.22	-10.51
146.1	-4.29	-9.98
146.23	-4.41	-9.93
146.38	-4.47	-9.92
146.5	-4.63	-9.84
146.67	-4.25	
146.82	-4.46	-10.03
146.97	-4.32	-9.97
147.12	-4.69	-10.13
147.26	-4.44	-9.99
147.42	-4.51	-10.26
147.56	-4.93	-10.34
147.71	-4.74	-10.74
147.86	-4.84	-11
148	-4.47	-9.92
148.15	-4.61	-10.33
148.3	-4.73	-10.53
148.45	-5.16	-10.88
148.6	-5.06	-10.84
148.75	-5.05	-10.78
148.9	-5.15	-10.89
149.05	-4.94	-10.66
149.2	-5.29	-11.13
149.35	-5.34	-10.45
149.5	-5.47	-11.38
149.63	-5.26	-11.93
149.78	-4.88	-11.96
149.93	-4.57	-11.53
150.08	-4.35	-11.53
150.22	-4.61	-11.94
150.37	-4.34	-11.7
150.52	-4.56	-11.72
150.67	-5.19	-11.85
150.82	-4.38	-11.97
150.96	-5.32	-11.21
151.11	-5.54	-11.52
151.26	-5.36	-11.65
151.41	-5.5	-11.7
151.56	-5.81	-11.74
151.7	-5.94	-12.11
151.85	-5.62	-11.79
152	-5.93	-11.74
152.4	-6.15	-11.91
152.8	-5.87	-11.47
153.2	-5.77	-11.71
153.6	-5.49	-11.74
154	-5.55	-11.78
154.4	-5.79	-11.9
154.8	-5.49	-11.87
155.2	-5.55	-11.58
155.6	-4.09	-11.47
156	-3.48	-11.68
156.4	-3.12	-10.96
156.8	-2.93	-10.93
157.2	-3.07	-11.16
157.6	-3.1	-11.18
158	-3.24	-11.19
158.4	-3.22	-11.27
158.8	-3.1	-11.28
159.2	-3.13	-11.34
159.5	-3.16	-11.35
159.9	-3.29	-11.09
160.3	-3.63	-11.55
160.7	-3.1	-11.3
161.1	-3.46	-11.71
161.5	-3.07	-11.02
161.9	-3.15	-11.32
162.3	-3.05	-11.51
162.7	-3.2	-11.31
163.1	-3.36	-12.07
163.5	-4.22	-12.65
163.9	-3.9	-12.76
164.3	-3.93	-11.12
164.7	-3.82	-12.01
165.1	-4.31	-12.17
165.5	-3.69	-11.84
166	-3.76	-11.8
166.65	-3.78	-11.53
167	-3.96	-11.8
168	-3.42	-11.58
169.1	-3.77	-11.48
170	-3.9	-11.21
170.5	-3.69	-11.46
171	-3.65	-11.3
171.5	-3.49	-11.28
172	-3.43	-11.3
172.5	-3.27	-11.13
173	-3.23	-11.35
174	-3.32	-11.31
175	-3.16	-11.25
176	-3.57	-10.74
176.5	-4.11	-10.86
177	-4.07	-10.96
177.5	-5.48	-11.11
178	-5.72	-10.92
178.3	-5.71	-11.38
178.5	-5.56	-10.92
179	-5.52	-11.04
179.5	-5.49	-11.08
180	-5.46	-11.01
180.5	-5.37	-11.64
		
180.7	-4.98	-11.24
180.9	-4.04	-11.24
181.1	-4.03	-11.21
181.4	-4.42	-10.62
181.6	-3.55	-10.72
182	-3.38	-11.23
184	-3.04	-10.95
